age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
7,3,15082,8,2,5,1,2,1,0,0,18,38,0
20,3,10456,8,0,12,0,4,1,0,0,13,38,1
27,1,9637,8,2,6,4,4,1,0,0,21,38,1
11,1,2851,8,0,11,5,4,0,0,0,8,38,0
25,1,13561,1,0,3,0,4,1,0,0,8,38,1
57,1,3536,8,2,0,1,4,0,0,0,0,38,0
21,2,10933,3,0,2,0,4,1,0,0,18,38,0
27,2,12170,4,0,9,0,4,1,0,0,8,38,0
27,1,4337,3,2,6,4,3,0,0,0,14,32,0
9,1,4276,3,1,6,1,4,1,0,0,8,38,0
19,1,11627,3,0,7,0,2,1,0,0,8,38,0
24,1,3732,0,0,3,5,4,0,0,0,18,38,1
50,1,14181,7,0,9,0,4,1,110,0,16,38,1
22,3,12601,3,0,12,0,4,1,0,0,18,38,0
40,1,10999,6,3,8,1,2,0,0,0,0,38,0
12,1,3781,0,2,2,1,4,1,0,0,8,38,0
14,2,1061,1,1,4,1,4,0,0,0,13,38,0
27,1,12807,8,0,13,0,4,1,0,0,8,38,0
12,1,6174,2,1,9,3,4,1,0,0,8,38,0
13,1,14541,8,1,5,4,4,0,0,0,8,38,0
10,1,8282,3,1,13,1,4,1,0,0,8,38,0
10,1,12101,8,0,11,0,4,1,0,0,18,38,0
15,1,2775,3,1,5,1,4,0,0,0,13,38,0
41,1,1487,3,0,7,5,4,0,0,0,0,38,0
18,3,14273,8,0,10,0,4,1,0,0,8,38,0
4,1,15575,3,1,5,3,4,1,0,0,4,38,0
11,1,10337,8,1,2,4,4,1,0,0,8,38,0
29,2,14962,8,2,3,1,4,1,0,0,18,38,0
19,2,206,3,2,7,4,4,0,0,0,8,38,0
55,1,12392,3,3,0,4,4,0,0,0,8,38,0
18,1,14039,3,0,6,5,2,0,0,0,8,38,0
16,3,17649,0,2,2,4,2,0,0,0,8,38,1
52,1,6294,3,1,6,1,4,0,0,0,8,38,0
18,1,1625,3,0,6,0,4,1,0,0,8,38,0
17,1,7127,3,0,12,5,4,0,0,0,0,38,0
13,1,7421,3,0,7,0,4,1,0,0,8,25,0
11,1,4715,1,1,13,1,4,1,0,0,21,38,0
37,1,12997,1,0,11,0,4,1,0,0,3,38,1
30,1,15748,8,0,9,0,4,1,0,0,18,38,1
7,1,2704,3,1,5,4,2,0,0,0,8,38,0
35,2,18000,1,0,9,0,4,1,0,0,21,38,1
3,1,218,3,1,5,3,0,1,0,0,16,38,0
26,2,10728,4,0,3,0,4,1,76,0,13,38,0
28,1,19494,6,2,7,4,4,0,0,0,8,25,0
12,2,4448,3,2,2,1,4,1,0,0,3,38,0
30,1,2917,4,2,3,4,4,1,0,0,10,38,0
7,1,18553,3,1,2,3,4,1,0,0,8,38,0
34,1,3289,3,0,9,0,4,1,0,0,8,38,0
0,1,14808,3,1,11,3,4,1,0,0,0,38,0
20,1,59,0,0,2,0,4,1,0,50,8,38,1
10,1,7824,2,1,9,1,4,0,0,0,21,38,0
12,1,18458,1,0,3,5,4,1,0,0,8,38,1
19,2,286,0,2,11,4,4,0,0,0,3,38,0
41,3,16531,1,1,9,1,4,0,0,0,8,38,0
9,2,2883,8,0,2,0,4,1,0,0,13,38,0
40,1,2195,3,0,11,0,4,1,0,0,8,38,1
42,1,11898,3,0,2,0,4,1,0,0,8,38,0
10,1,9984,3,0,6,0,4,1,0,0,8,38,0
14,2,18195,1,1,12,1,4,1,0,0,8,38,0
4,1,11689,8,1,11,3,4,0,0,0,0,38,0
12,1,672,8,1,0,1,4,1,0,0,21,38,0
1,1,7723,3,1,7,3,4,1,0,0,8,38,0
35,1,153,3,0,2,0,4,1,0,46,15,38,1
40,2,3912,1,2,9,1,4,1,0,0,21,38,0
43,1,974,6,1,13,1,4,1,0,0,16,38,1
14,1,8676,1,0,9,0,4,1,93,0,8,1,1
6,1,5040,1,1,0,3,4,0,0,0,8,38,0
10,1,15878,3,1,11,3,4,1,0,0,8,38,0
25,2,13094,7,0,9,0,4,1,0,47,18,38,1
8,1,11960,8,1,12,1,4,1,24,0,8,38,0
32,1,6313,1,1,9,1,4,0,0,0,13,38,0
15,1,14650,1,1,12,1,4,1,0,0,8,38,0
2,1,13298,8,1,0,3,4,1,0,0,0,38,0
43,1,1473,6,2,7,1,4,0,0,0,8,38,0
25,3,9373,3,0,7,0,4,1,0,0,8,38,0
18,2,11351,0,1,4,1,4,1,0,0,8,38,0
31,1,1220,3,1,0,4,2,0,0,0,5,38,0
34,1,19423,4,0,2,0,4,1,0,0,8,38,1
12,1,10078,3,1,2,1,0,1,0,0,8,38,0
19,3,18149,3,2,3,1,2,1,0,0,8,38,0
0,1,8790,3,1,7,3,4,0,0,0,0,38,0
35,1,12006,4,2,9,1,4,0,89,0,21,38,0
7,1,15044,3,1,2,1,4,1,0,0,8,38,0
7,1,15156,3,0,5,0,4,1,0,0,18,38,0
9,3,12621,1,1,9,3,4,1,6,0,8,38,0
10,1,4382,1,1,7,3,4,0,0,0,0,38,0
22,1,12597,3,1,5,3,4,1,0,0,21,38,0
13,1,18821,3,0,13,0,2,1,0,0,13,38,0
33,2,4722,3,0,3,0,4,1,0,0,0,38,0
35,2,1458,1,0,11,0,4,1,0,0,21,38,0
29,1,3785,7,0,9,0,4,1,107,0,13,38,1
6,1,10946,1,1,11,3,4,0,0,0,0,38,0
28,1,19494,3,3,7,1,2,0,0,0,0,38,0
48,1,4338,3,3,8,4,2,0,0,0,0,38,0
12,1,685,0,0,13,0,4,1,0,0,21,38,0
30,1,14759,3,0,5,4,4,1,0,0,8,7,0
13,1,5529,3,1,4,3,2,1,0,0,21,38,0
17,1,7511,3,0,11,0,4,1,0,0,13,38,1
21,2,15893,3,0,11,0,4,1,0,0,21,38,0
16,1,12401,8,0,3,0,4,1,0,0,8,38,1
32,1,15922,1,0,11,0,4,1,0,0,0,38,1
30,2,8374,8,1,7,4,2,0,0,0,8,38,0
32,3,5262,3,2,7,4,2,0,0,0,8,38,0
26,1,7555,8,0,2,0,4,1,107,0,21,38,1
13,1,3890,1,0,0,5,2,0,0,0,8,38,1
41,2,775,3,0,2,0,4,1,0,0,21,38,0
2,1,15687,3,1,7,3,4,0,0,0,0,38,0
4,1,13856,1,1,5,1,4,1,0,0,8,38,0
16,1,9377,1,0,3,0,4,1,107,0,21,38,1
30,2,15074,6,0,13,0,4,1,0,0,18,4,0
35,2,16743,2,0,9,0,4,1,0,0,21,38,1
9,1,2410,3,2,2,1,4,1,0,0,21,38,0
43,1,11862,3,0,2,0,4,1,0,0,8,38,0
4,1,8042,8,1,5,3,4,1,0,0,8,38,0
19,1,10743,8,0,11,0,4,1,78,0,18,38,1
14,1,1683,8,0,2,0,4,1,0,0,13,38,0
33,2,11441,2,2,9,1,4,1,0,0,8,38,1
14,3,19319,3,2,0,4,4,0,0,0,8,38,0
54,1,2525,3,0,2,0,4,1,0,0,0,38,0
13,3,8772,1,0,12,0,4,1,0,0,8,38,1
3,1,5990,8,1,7,3,4,1,0,0,0,38,0
7,1,19494,3,1,3,2,4,1,66,0,18,38,0
18,1,16840,2,0,9,0,1,1,0,0,8,35,1
21,3,6818,8,2,3,1,4,0,0,0,13,38,0
10,1,16701,3,1,6,3,4,0,0,0,0,38,0
12,3,2259,8,1,0,4,1,0,0,0,8,29,0
17,1,4129,3,0,2,0,4,1,0,0,13,38,0
27,1,13435,6,0,2,0,4,1,0,0,3,38,0
26,1,9246,3,0,6,0,4,1,0,0,8,38,1
27,2,18029,3,0,5,0,2,1,0,0,8,38,1
18,1,15640,4,1,11,1,4,1,0,0,21,38,0
10,1,4544,8,1,9,1,4,1,0,0,8,38,0
26,3,11350,4,1,9,1,4,1,0,0,6,38,0
3,1,2629,8,1,11,1,4,0,0,0,0,38,0
25,1,18203,0,2,9,4,4,0,96,0,8,38,1
10,3,15133,8,0,13,0,4,1,53,0,8,38,0
25,1,15008,3,0,2,0,2,1,0,0,8,38,1
7,1,9010,3,1,6,1,4,1,0,34,8,38,0
31,3,4429,8,2,3,1,4,1,0,0,8,38,0
0,2,18813,3,1,4,3,4,1,0,0,0,38,0
16,1,10085,1,0,3,0,4,1,0,0,8,38,1
33,2,13441,3,0,11,0,4,1,0,0,18,38,1
5,1,14710,3,1,11,3,4,0,38,0,8,38,0
0,1,3816,3,1,7,3,4,1,0,0,0,38,0
15,1,13861,8,0,0,0,4,1,0,0,8,25,0
14,1,5619,3,1,2,1,4,1,0,0,13,38,0
41,2,12274,3,3,3,1,4,1,0,0,18,38,0
12,3,3134,3,1,10,3,4,1,0,0,16,38,0
20,1,8057,0,0,2,0,4,1,0,0,8,31,1
17,2,10921,3,0,2,0,4,1,0,0,8,38,1
6,3,19494,8,2,3,4,2,1,0,0,8,38,0
1,3,1828,3,1,0,3,4,0,0,0,0,38,0
17,1,6322,3,2,3,1,4,0,0,0,8,38,0
28,3,2882,1,0,9,5,4,0,0,0,21,38,0
24,1,11424,4,1,3,1,4,1,0,0,3,5,0
9,1,8561,3,1,7,2,4,1,0,0,0,38,0
37,3,4633,8,0,4,0,4,1,0,0,8,38,0
7,1,6551,8,1,6,3,2,0,0,0,13,38,0
25,1,15679,8,0,9,0,4,1,0,0,18,38,0
3,1,17563,8,1,9,3,4,1,0,0,0,38,0
6,3,18033,1,1,12,1,4,0,0,0,0,38,0
18,1,12244,4,1,9,1,4,1,0,0,21,38,1
14,1,5127,4,0,12,0,4,1,0,47,8,38,1
13,1,10846,1,1,9,3,4,0,0,0,8,30,0
2,1,19494,3,1,11,3,4,0,0,0,0,38,0
19,3,4465,1,1,9,1,4,1,0,0,18,38,0
14,1,14853,1,3,11,4,4,0,0,14,8,4,0
4,1,8283,8,1,5,3,4,1,0,0,0,38,0
14,2,2588,8,0,2,0,4,1,0,0,8,38,0
29,1,16936,2,2,9,4,4,0,113,0,21,38,1
27,1,1954,1,2,3,3,4,0,0,0,18,38,1
23,1,14032,3,0,7,0,2,1,0,0,8,22,0
28,1,14795,8,1,11,1,2,1,0,0,8,38,0
43,1,9612,3,0,2,0,4,1,0,0,3,38,0
1,1,12617,3,1,7,2,4,1,0,0,0,38,0
11,1,16963,1,0,9,0,4,1,0,0,8,38,0
19,1,2208,8,2,0,4,2,0,0,0,8,38,0
23,1,6901,0,0,12,0,4,1,67,0,8,38,0
19,3,19057,1,2,0,4,4,0,0,0,3,15,0
14,1,16942,3,2,7,4,2,0,0,0,8,38,0
16,1,11331,3,0,6,0,4,1,0,0,8,38,0
2,3,18999,3,1,12,3,4,0,0,0,8,38,0
5,1,13102,8,1,11,3,4,0,0,0,0,38,0
17,1,13323,1,0,3,0,4,1,0,0,13,38,1
16,1,10085,3,1,7,1,4,1,0,0,8,38,0
24,1,5638,3,0,2,0,4,1,0,55,21,38,0
12,1,16045,1,1,9,1,4,1,70,0,8,38,0
33,3,1434,3,0,3,0,4,1,0,0,10,38,1
25,1,8127,1,0,3,0,4,1,90,0,13,38,1
27,1,4520,3,0,11,5,4,0,0,0,8,38,0
3,1,17049,8,1,7,1,4,0,0,0,0,38,0
14,1,13671,3,0,7,0,4,1,0,0,8,25,0
6,1,18498,8,1,7,1,4,0,0,0,0,38,0
38,1,9101,8,2,0,1,1,0,0,0,8,38,0
9,1,9982,0,0,0,0,4,1,0,73,13,38,0
8,1,17965,0,1,7,3,4,0,0,0,0,38,0
18,1,14366,8,0,2,0,4,1,33,0,8,38,0
19,1,6011,8,1,11,1,2,0,0,0,4,38,0
26,3,15625,1,0,9,0,4,1,0,0,18,38,0
39,1,7677,3,3,7,4,2,0,3,0,0,38,0
25,1,16385,1,0,12,0,4,1,0,0,8,38,1
2,1,11156,8,1,7,2,4,0,0,0,0,38,0
38,2,12013,3,0,13,0,4,1,0,0,21,38,0
25,1,7343,4,1,3,1,4,0,104,0,18,38,1
9,1,4620,0,1,12,3,4,1,0,0,8,38,0
0,1,17569,3,1,5,3,4,1,0,0,0,38,0
25,3,5676,1,0,9,5,4,0,0,0,8,38,1
38,1,11655,3,0,13,0,4,1,93,0,8,38,1
15,1,15901,8,1,0,3,2,0,0,0,8,38,0
12,1,15870,3,1,2,3,2,1,0,0,8,13,0
29,3,11230,1,0,9,0,4,1,0,0,5,38,0
12,3,18591,1,0,3,0,4,1,93,0,8,38,1
5,1,13692,1,1,9,4,4,1,0,0,0,38,0
41,2,2920,3,0,2,0,4,1,0,0,8,38,0
6,1,6907,3,1,13,4,4,1,0,0,18,38,0
22,1,1321,3,1,5,1,4,1,0,0,8,38,0
10,1,477,0,1,2,3,4,1,0,0,6,38,0
37,1,16615,3,0,13,0,4,1,0,0,8,38,1
16,3,5232,1,1,9,1,4,0,0,0,13,38,0
29,3,8563,3,0,0,5,4,0,0,0,8,38,1
20,1,3867,3,1,4,1,2,1,0,0,8,38,0
19,1,3707,3,1,7,1,4,0,0,0,0,38,0
42,3,19494,3,0,0,5,4,0,0,0,6,38,1
17,3,5185,3,2,10,4,4,1,0,0,8,31,0
36,2,5811,2,0,3,0,4,1,0,0,21,38,1
34,1,19110,1,1,11,1,4,1,0,0,21,38,1
15,1,16519,3,2,7,4,4,0,0,0,10,38,0
14,3,17108,8,0,7,2,4,1,0,0,8,38,0
5,1,7367,8,0,11,5,4,0,0,0,0,10,0
30,2,4092,1,2,11,1,4,0,0,0,18,38,0
15,1,10742,3,1,6,1,4,1,0,0,8,38,0
9,1,8923,8,1,4,1,4,0,0,0,6,38,0
20,1,17839,6,2,4,1,4,1,0,0,0,12,0
14,1,14892,3,2,2,4,4,1,0,0,21,38,0
20,1,16400,0,0,12,5,4,0,0,0,0,38,1
38,1,4909,3,1,11,1,4,1,0,0,6,38,0
6,3,16478,0,2,12,1,4,1,0,0,21,38,0
19,1,1495,8,2,0,4,4,0,0,0,8,38,0
26,1,13898,1,0,11,0,4,1,0,0,18,38,1
37,1,16347,8,1,12,1,4,1,0,0,8,38,0
11,1,11577,0,1,6,1,4,0,0,31,10,38,0
23,1,5973,0,0,3,0,4,1,0,0,18,38,1
24,2,1388,8,0,3,0,4,1,0,0,21,38,0
23,1,14517,1,1,11,1,3,0,0,0,21,38,1
25,1,8784,8,2,0,1,2,0,0,0,6,38,0
44,2,832,3,0,4,0,4,1,0,72,18,38,0
1,1,14156,3,1,6,3,4,1,0,0,0,38,0
31,1,3757,0,0,12,0,4,1,0,0,18,38,1
24,2,505,1,0,12,0,4,1,0,0,8,38,0
6,1,12852,3,1,11,1,4,0,35,0,8,38,0
43,1,461,3,0,13,0,4,1,0,0,21,38,1
5,1,8149,8,1,7,2,2,1,0,0,0,38,0
44,1,5851,3,0,6,0,4,1,0,0,8,38,0
8,1,17562,3,1,6,1,2,1,0,0,8,38,0
29,1,3065,4,1,12,1,4,1,0,0,3,38,1
26,1,16161,1,0,3,0,4,1,0,47,8,8,1
26,1,7569,0,2,2,1,4,1,0,0,8,38,0
7,1,4078,3,1,7,3,2,1,0,34,0,38,0
51,2,17528,3,1,4,4,4,1,0,0,0,38,0
14,1,1479,3,2,0,4,4,0,0,0,6,38,0
0,1,11307,3,1,11,3,4,0,0,0,0,38,0
15,1,14144,3,0,2,0,4,1,78,0,16,38,1
16,1,8813,1,0,9,0,4,1,49,0,15,38,1
47,1,16008,1,0,9,0,4,1,0,0,8,38,1
3,1,6474,3,1,13,3,4,1,0,0,0,38,0
13,1,11068,3,2,7,3,4,0,0,0,4,38,0
26,1,3216,8,2,3,1,4,1,0,0,13,38,0
5,1,6378,8,1,0,3,4,1,0,0,8,38,0
0,1,540,3,1,4,3,4,1,0,0,0,38,0
30,2,3172,3,0,7,5,4,0,0,0,21,21,0
24,1,15336,0,1,9,1,4,0,0,0,21,38,0
39,1,10509,8,0,2,0,4,1,0,0,18,38,1
47,1,8811,3,0,13,0,4,1,0,0,13,38,0
30,1,11034,3,0,13,0,4,1,0,0,18,38,1
31,1,8548,0,1,0,4,4,1,0,0,8,38,0
14,1,8981,4,1,9,1,4,0,0,0,14,38,0
12,1,7559,0,1,12,3,4,1,0,0,8,38,0
13,1,5871,3,3,0,1,4,0,0,0,8,38,0
15,1,4418,3,0,3,0,4,1,0,32,21,38,0
40,1,669,3,3,13,4,4,1,0,6,10,38,1
45,1,9226,3,3,7,1,4,0,0,0,8,38,0
22,1,19494,3,2,6,4,4,0,0,0,0,38,0
26,1,14263,8,1,0,1,4,1,0,0,0,38,0
7,2,8411,1,1,11,3,4,1,0,0,8,38,0
36,1,11341,8,0,0,5,4,0,67,0,8,38,1
9,1,16392,8,1,5,3,4,1,0,0,8,38,0
56,2,9580,3,0,3,0,4,1,0,0,8,38,0
38,1,4016,3,0,6,0,4,1,0,0,8,38,0
8,1,19494,3,2,0,1,4,1,0,0,8,38,0
24,1,9884,1,2,9,1,4,0,0,0,18,38,1
7,1,17693,1,1,3,1,4,1,0,0,18,38,0
46,1,2860,3,3,4,1,4,1,0,0,0,38,0
0,1,11726,3,1,11,3,4,1,0,0,0,38,0
18,1,6239,8,0,2,0,4,1,0,0,18,38,0
34,1,7029,8,0,9,0,4,1,0,0,8,38,1
45,3,16798,1,3,9,1,4,0,0,0,16,38,0
38,1,19126,3,0,2,0,4,1,67,0,8,38,1
26,1,3827,8,2,9,1,4,1,0,0,8,38,0
23,3,586,3,2,7,1,4,0,0,0,18,38,0
20,1,2876,1,0,3,0,4,1,0,0,13,38,1
22,1,6437,1,0,2,0,4,1,0,0,8,38,0
14,1,5150,3,1,2,3,4,1,0,0,0,38,0
44,1,3587,4,3,9,1,4,0,0,0,8,38,1
9,1,3074,0,2,0,1,4,0,0,0,21,38,0
29,2,9582,3,0,11,0,4,1,0,0,18,38,0
9,1,3362,1,1,9,1,4,0,0,0,8,38,0
31,3,17856,2,2,9,3,4,1,0,0,18,38,1
17,1,4525,3,1,13,3,4,1,0,0,8,38,0
17,3,8498,3,1,0,3,4,0,0,0,8,38,0
42,1,6695,3,0,7,0,4,1,0,0,8,38,1
17,1,10771,1,1,9,3,4,0,0,0,8,38,0
32,1,931,1,1,3,1,4,0,0,0,21,38,1
1,1,13229,3,1,0,3,4,0,0,0,0,38,0
26,1,11066,3,0,4,0,4,1,0,0,8,25,0
31,1,16600,3,0,3,0,4,1,0,0,18,38,0
11,2,6734,8,0,3,0,4,1,0,0,21,38,0
16,1,2620,3,0,6,0,4,1,0,0,8,38,0
7,1,17345,8,1,11,1,4,0,0,0,0,38,0
4,1,1932,3,1,5,1,4,1,0,0,8,38,0
0,1,18813,3,1,11,3,4,1,0,0,0,38,0
22,1,9446,8,0,4,0,4,1,0,0,18,38,1
12,2,15863,1,2,9,3,4,1,0,0,8,38,0
27,1,1320,1,0,3,0,4,1,0,0,8,38,1
7,1,5323,8,1,13,3,4,1,0,0,18,38,0
54,2,6792,4,0,11,0,4,1,101,0,8,38,1
34,2,8021,1,0,11,0,1,1,0,75,8,2,1
38,1,16494,6,2,7,4,2,1,0,0,0,38,0
24,1,11373,1,0,3,0,4,1,0,0,21,38,1
6,1,7465,3,1,5,4,2,0,0,0,0,38,0
21,1,19443,0,2,0,4,4,0,0,0,8,38,0
22,1,5031,3,0,13,0,4,1,0,0,8,38,1
2,1,18961,3,1,0,1,4,0,0,0,0,38,0
32,1,2286,3,2,6,1,4,0,0,0,8,38,0
15,1,16009,1,0,0,2,4,1,0,0,8,29,1
10,1,3343,3,0,2,0,4,1,0,0,21,38,0
21,1,3278,1,0,11,0,4,1,0,0,18,38,1
16,1,15529,8,0,2,5,4,0,0,0,21,38,0
6,1,12441,1,1,3,3,4,1,0,0,0,38,0
37,2,19379,3,0,11,0,2,1,0,0,8,38,0
12,1,9551,0,2,12,1,4,0,24,0,13,38,0
18,2,18873,1,1,3,1,4,1,0,0,8,38,0
11,1,8304,0,0,0,5,1,0,0,0,8,18,0
20,1,10229,1,0,9,0,4,1,93,0,18,38,1
25,2,9573,7,0,4,0,4,1,0,0,21,38,1
23,1,8839,4,0,9,0,4,1,0,0,8,38,0
30,1,18226,8,2,11,3,4,1,0,0,21,38,0
5,1,13877,1,1,3,3,4,0,0,0,18,38,0
13,1,2915,1,0,3,0,4,1,0,0,13,38,1
11,1,4323,3,0,12,0,4,1,0,0,8,38,0
46,3,291,6,0,7,0,4,1,0,0,21,38,0
34,2,9402,3,0,2,0,4,1,0,0,0,38,0
5,1,3584,3,1,5,3,4,0,0,0,8,38,0
18,1,7416,3,1,11,1,4,1,0,0,13,38,0
29,1,8961,3,2,6,1,4,0,0,0,6,38,0
20,1,12861,8,2,6,1,4,1,0,0,20,38,0
7,1,12163,1,1,9,3,2,1,0,0,0,38,0
20,2,8684,3,2,5,3,4,1,0,0,0,38,0
36,1,2159,8,0,12,0,4,1,0,0,8,38,0
10,1,3178,3,1,11,1,4,1,0,0,0,38,0
21,1,16342,8,2,2,1,4,1,0,0,12,38,0
36,2,17389,3,0,4,0,4,1,0,0,21,38,0
17,1,9400,8,1,2,1,4,1,0,0,8,38,0
6,1,19494,3,1,11,3,2,1,0,0,8,38,0
22,1,12114,1,0,3,0,4,1,107,0,13,38,1
26,1,7875,4,0,9,5,1,0,0,0,18,34,0
50,2,2459,3,0,3,0,1,1,0,0,8,38,1
59,2,6282,3,0,3,0,4,1,0,0,0,38,0
4,1,10516,8,1,7,3,4,1,0,0,0,38,0
6,1,15481,8,1,11,1,4,1,0,0,0,38,0
8,1,3459,8,1,13,4,4,1,0,0,8,38,0
25,1,16156,6,0,6,5,4,0,0,0,6,25,0
21,1,3398,8,0,0,5,2,0,0,0,8,38,0
15,1,15669,3,0,6,0,4,1,0,0,8,38,0
20,1,13126,3,0,6,0,4,1,0,0,8,38,0
34,1,6422,4,0,3,0,4,1,0,0,21,38,1
5,1,3112,8,1,11,1,4,0,0,0,10,38,0
16,1,18896,6,0,8,1,4,0,0,0,8,12,0
25,1,8116,3,2,6,1,4,1,0,0,21,38,0
34,3,14760,5,0,7,0,4,1,0,0,8,38,0
6,1,18946,3,0,0,5,4,0,0,0,8,25,0
20,1,10547,3,0,6,0,4,1,49,0,12,38,1
20,1,9525,3,0,2,0,4,1,0,0,21,38,1
30,1,45,4,1,9,1,4,0,0,0,0,38,0
24,1,6059,7,0,9,0,4,1,0,75,8,38,1
16,1,6810,3,0,2,0,4,1,0,0,0,38,0
14,1,4525,1,1,11,1,4,1,0,0,8,38,1
14,1,2535,0,2,7,4,0,0,0,0,8,38,0
18,1,19494,3,0,6,0,2,1,0,0,8,38,0
21,2,11549,3,0,3,0,4,1,0,0,8,38,1
1,1,16861,3,1,7,1,4,0,0,0,13,38,0
3,1,14753,3,0,6,0,4,1,0,0,8,38,0
37,3,8486,8,2,3,4,2,0,0,0,3,38,0
23,1,10320,8,2,0,4,4,0,0,0,8,38,0
19,2,4245,1,0,3,5,4,0,0,50,13,38,1
26,1,15198,8,2,2,4,4,1,0,0,3,38,0
27,2,17789,8,2,4,4,4,1,0,0,8,38,0
27,3,9261,3,0,9,5,4,0,0,0,8,38,1
26,1,13911,4,0,3,0,4,1,0,0,11,38,1
34,1,15963,6,3,7,4,2,0,0,0,8,38,0
1,1,9618,3,1,7,3,4,0,0,0,0,38,0
34,1,6139,8,0,3,0,4,1,0,0,8,38,0
27,2,19266,8,0,11,0,4,1,0,0,21,38,1
16,3,17039,3,2,13,1,4,1,0,0,8,38,0
16,2,5479,1,0,3,0,4,1,0,0,8,38,1
25,1,9457,0,0,3,0,4,1,0,0,8,38,1
8,1,7259,8,0,9,0,4,1,0,0,13,38,0
15,1,8757,3,2,6,1,4,0,0,0,6,38,0
15,1,16700,1,0,2,0,4,1,0,0,21,25,0
19,1,19494,3,2,3,4,4,0,0,0,8,38,0
11,1,1741,3,0,13,0,4,1,0,0,8,38,0
3,1,17747,3,1,7,3,4,0,0,0,0,38,0
18,2,18818,8,0,11,0,4,1,0,0,21,38,1
38,2,10859,3,0,2,0,4,1,0,0,0,38,0
31,1,8368,1,0,3,0,1,1,0,0,8,18,1
17,1,12117,3,0,2,0,4,1,0,0,3,38,1
11,1,8083,1,1,12,1,4,0,0,0,3,38,0
50,1,4011,1,3,3,1,4,1,0,74,8,38,1
20,1,11937,3,0,2,0,4,1,0,0,8,38,0
27,1,505,3,1,13,4,4,1,0,0,21,38,0
8,1,9678,8,1,11,1,4,0,0,0,8,38,0
4,1,15413,8,1,3,1,4,0,66,0,8,38,0
23,3,10758,4,0,9,0,4,1,0,0,3,38,1
59,1,10130,3,3,7,1,2,0,46,0,8,38,0
17,1,7956,3,2,5,3,4,1,0,0,8,38,0
32,1,5456,3,1,0,1,4,0,0,0,12,38,0
5,1,16561,0,1,0,1,4,0,0,0,8,38,0
43,2,7564,3,1,4,4,4,1,0,0,10,38,0
28,3,17607,3,3,10,1,4,1,0,0,8,38,1
46,1,15356,0,2,7,1,4,0,0,0,0,38,0
24,1,18436,3,1,2,3,2,0,0,0,3,38,0
30,1,18044,3,2,0,4,4,0,0,0,8,38,0
27,1,5702,3,2,2,4,4,1,0,0,8,38,0
34,1,5390,8,3,9,1,4,0,52,0,8,38,0
29,1,10600,1,1,11,1,4,1,0,18,8,38,0
24,1,11373,0,0,6,0,4,1,0,0,8,38,0
33,2,5567,3,0,2,0,4,1,0,0,0,38,0
30,1,11200,3,0,0,0,4,1,0,0,18,38,1
18,1,16769,3,1,3,1,4,1,0,0,13,38,0
39,1,4619,3,0,3,0,4,1,0,0,21,38,1
28,1,2994,4,2,9,1,4,1,0,0,13,38,0
31,3,575,1,2,3,4,4,1,0,0,21,38,1
23,1,2678,8,0,6,0,4,1,37,0,8,38,0
22,2,17912,1,0,3,0,4,1,107,0,18,38,1
3,1,7128,8,1,7,3,4,1,0,0,8,38,0
33,1,8657,2,0,9,0,4,1,0,47,21,38,1
21,3,18277,3,0,9,5,4,0,0,0,8,38,1
6,3,4803,1,1,9,3,4,0,0,0,21,38,0
14,1,8165,3,1,7,3,4,1,0,0,0,38,0
41,1,18590,1,0,0,0,4,1,0,0,8,38,0
49,1,16055,3,2,6,1,2,1,0,0,8,38,0
22,2,9903,3,0,3,0,4,1,0,0,8,38,1
37,2,5439,3,0,2,0,4,1,107,0,20,38,1
9,1,4324,8,0,11,0,4,1,0,0,18,10,0
34,1,13516,3,2,6,1,4,0,0,0,8,38,0
17,1,5570,0,1,13,3,4,1,0,0,8,38,0
33,1,19494,3,0,6,0,4,1,49,0,8,38,1
25,1,5104,8,0,9,0,4,1,0,0,12,38,1
21,1,9107,4,0,9,0,4,1,0,0,0,38,0
31,1,4181,6,0,5,0,4,1,0,0,8,38,0
16,1,196,0,0,12,5,4,0,0,0,8,38,1
34,1,11104,3,3,7,4,4,0,0,0,0,38,0
5,1,5405,3,2,2,1,4,1,0,0,8,38,0
24,1,11753,8,1,2,1,4,1,0,0,18,23,0
31,3,5443,4,0,9,0,4,1,0,0,3,38,1
25,1,12720,3,2,11,1,4,0,0,0,0,38,0
17,1,576,8,0,7,0,4,1,0,0,8,38,0
6,1,5860,3,1,6,4,2,0,0,0,8,38,0
39,1,8748,3,0,7,0,4,1,0,0,18,40,0
28,1,18811,3,0,3,0,4,1,0,0,21,38,1
31,1,12600,3,0,0,5,4,0,0,0,8,38,0
31,2,6449,4,0,11,1,1,1,0,0,18,18,0
14,1,3166,0,1,0,1,4,0,0,0,8,38,0
3,3,13692,0,1,7,3,4,1,0,33,0,38,0
10,1,19153,8,1,11,1,4,1,0,0,8,38,0
15,1,12488,3,1,7,1,2,0,0,0,8,38,0
20,1,5504,3,1,7,1,4,1,0,0,21,38,0
17,1,16765,3,2,8,4,2,0,0,0,0,38,0
59,1,6344,3,1,7,1,4,0,0,0,8,38,0
6,1,6421,8,1,6,3,2,0,0,0,8,38,0
26,1,18203,8,2,0,1,4,0,0,0,8,38,0
27,1,8532,1,0,3,0,4,1,93,0,21,38,1
